gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
Female,0,No,35,Yes,Yes,DSL,One year,80,No,2800
Male,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,70,No,280
Male,0,No,9,No,Yes,Fiber optic,Month-to-month,25,No,225
Female,1,No,45,Yes,No,Fiber optic,Month-to-month,86,No,3870
Female,0,No,21,No,No,Fiber optic,Month-to-month,28,No,588
Female,0,No,26,Yes,Yes,Fiber optic,Two year,89,Yes,2314
Female,0,No,1,Yes,Yes,DSL,Two year,85,Yes,85
Female,1,No,2,Yes,No,Fiber optic,Month-to-month,89,Yes,178
Female,0,No,11,Yes,No,Fiber optic,Month-to-month,70,No,770
Female,0,No,59,Yes,Yes,DSL,Month-to-month,109,No,6431
Female,0,No,31,Yes,No,Fiber optic,Month-to-month,84,No,2604
Female,0,Yes,54,Yes,Yes,Fiber optic,One year,25,No,1350
Female,0,Yes,16,Yes,Yes,DSL,One year,19,No,304
Male,1,No,9,Yes,No,DSL,Month-to-month,55,Yes,495
Female,0,No,21,Yes,Yes,DSL,Month-to-month,97,Yes,2037
Male,0,No,1,Yes,Yes,Fiber optic,One year,21,No,21
Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,54,No,1242
Male,1,No,7,Yes,Yes,Fiber optic,Month-to-month,74,Yes,518
Male,0,No,21,Yes,Yes,DSL,One year,104,No,2184
Female,0,No,65,Yes,No,DSL,Month-to-month,108,No,7020
Male,0,No,4,No,No,DSL,Two year,45,Yes,180
Male,0,Yes,72,Yes,No,DSL,Month-to-month,112,No,8064
Male,1,No,68,No,No,DSL,Month-to-month,42,No,2856
Female,0,Yes,67,Yes,No,DSL,Two year,85,No,5695
Male,0,No,1,Yes,No,DSL,Month-to-month,79,Yes,79
Female,0,No,69,Yes,No,DSL,One year,96,No,6624
Male,0,No,60,Yes,Yes,Fiber optic,Two year,90,No,5400
Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,88,Yes,264
Male,0,Yes,63,No,No,DSL,Month-to-month,59,No,3717
Male,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,91,No,6461
Female,0,No,35,Yes,Yes,Fiber optic,Month-to-month,86,Yes,3010
Female,0,No,34,Yes,Yes,Fiber optic,One year,70,Yes,2380
Male,0,Yes,53,Yes,Yes,DSL,Month-to-month,70,No,3710
Male,0,No,17,No,No,Fiber optic,Month-to-month,34,No,578
Female,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,60,Yes,60
Male,0,No,56,Yes,No,Fiber optic,Month-to-month,81,No,4536
Male,0,Yes,7,Yes,Yes,DSL,Two year,50,Yes,350
Male,0,No,67,Yes,No,Fiber optic,Month-to-month,111,No,7437
Male,0,No,11,Yes,No,Fiber optic,Two year,61,No,671
Male,0,Yes,1,Yes,Yes,DSL,One year,20,No,20
Male,0,No,2,Yes,No,DSL,Month-to-month,25,No,50
Female,0,No,69,Yes,No,DSL,Month-to-month,105,No,7245
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,80,Yes,80
Female,0,No,21,Yes,Yes,DSL,Two year,90,No,1890
Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,97,No,6984
Female,1,No,2,Yes,No,Fiber optic,One year,84,No,168
Male,0,No,57,Yes,No,DSL,Two year,21,No,1197
Male,0,No,1,Yes,No,DSL,Month-to-month,90,Yes,90
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,81,Yes,324
Female,0,No,2,Yes,No,DSL,Month-to-month,19,No,38
Female,0,No,9,Yes,No,DSL,Month-to-month,77,No,693
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,111,No,7881
Female,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,19,No,247
Male,0,Yes,50,Yes,Yes,Fiber optic,Two year,45,No,2250
Male,1,No,10,Yes,No,DSL,Two year,90,Yes,900
Male,1,No,64,Yes,Yes,Fiber optic,Two year,94,No,6016
Female,0,Yes,1,Yes,Yes,Fiber optic,One year,70,Yes,70
Male,0,No,2,No,No,DSL,Two year,25,No,50
Female,0,No,30,Yes,No,DSL,Month-to-month,110,No,3300
Male,0,No,7,Yes,No,DSL,One year,90,Yes,630
Male,0,No,26,Yes,No,DSL,Month-to-month,19,No,494
Male,0,No,20,Yes,No,DSL,Month-to-month,50,No,1000
Female,0,No,72,Yes,No,DSL,Month-to-month,26,No,1872
Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,56,Yes,728
Male,0,No,70,Yes,Yes,Fiber optic,Month-to-month,85,No,5950
Male,0,No,3,No,No,DSL,Month-to-month,30,No,90
Male,0,No,2,Yes,No,DSL,Month-to-month,76,Yes,152
Female,1,No,72,Yes,No,Fiber optic,Month-to-month,116,No,8352
Male,1,No,33,Yes,No,Fiber optic,Month-to-month,84,Yes,2772
Male,1,No,15,Yes,No,DSL,Two year,74,Yes,1110
Male,0,No,1,No,No,DSL,Month-to-month,29,No,29
Male,1,No,55,Yes,No,Fiber optic,Month-to-month,99,Yes,5445
Male,0,Yes,5,Yes,Yes,Fiber optic,One year,64,No,320
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,80,Yes,240
Female,0,No,65,Yes,Yes,Fiber optic,Two year,90,No,5850
Male,0,Yes,39,Yes,Yes,Fiber optic,Month-to-month,60,No,2340
Male,0,No,70,Yes,Yes,DSL,Two year,25,No,1750
Male,0,No,34,Yes,No,DSL,Two year,116,No,3944
Male,0,No,30,Yes,Yes,Fiber optic,Month-to-month,50,No,1500
Female,0,No,12,No,Yes,Fiber optic,Two year,50,No,600
Male,0,Yes,9,Yes,No,DSL,Month-to-month,20,No,180
Female,0,No,49,No,No,Fiber optic,Month-to-month,56,No,2744
Female,0,No,7,Yes,Yes,DSL,One year,44,No,308
Female,1,No,38,Yes,No,DSL,Month-to-month,83,No,3154
Male,0,No,63,Yes,No,DSL,One year,109,No,6867
Male,1,No,1,Yes,No,DSL,Month-to-month,72,Yes,72
Male,0,No,30,Yes,No,DSL,Two year,90,No,2700
Female,0,No,23,Yes,No,DSL,Month-to-month,74,No,1702
Female,0,No,57,Yes,Yes,Fiber optic,Month-to-month,70,No,3990
Female,1,No,70,Yes,Yes,Fiber optic,One year,76,No,5320
Male,0,Yes,71,Yes,Yes,Fiber optic,Two year,107,No,7597
Male,0,Yes,20,Yes,Yes,DSL,One year,50,No,1000
Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,25,No,1800
Male,0,No,22,Yes,Yes,DSL,Two year,70,No,1540
Male,0,No,15,Yes,Yes,Fiber optic,Month-to-month,26,No,390
Female,0,No,9,No,Yes,Fiber optic,Month-to-month,49,Yes,441
Female,0,No,38,Yes,No,Fiber optic,Month-to-month,105,Yes,3990
Male,1,No,7,No,Yes,Fiber optic,Month-to-month,30,No,210
Female,0,No,26,Yes,No,DSL,Month-to-month,73,No,1898
Female,0,No,56,Yes,No,Fiber optic,One year,60,No,3360
Female,0,No,49,Yes,Yes,Fiber optic,Month-to-month,20,No,980
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,70,No,210
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,74,Yes,74
Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,20,No,1400
Female,0,No,23,Yes,Yes,Fiber optic,Month-to-month,56,No,1288
Female,0,No,65,Yes,No,DSL,One year,60,No,3900
Male,1,No,69,Yes,No,Fiber optic,Month-to-month,108,Yes,7452
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,55,Yes,55
Male,0,No,24,Yes,No,DSL,Month-to-month,90,Yes,2160
Female,0,No,25,Yes,Yes,Fiber optic,One year,95,No,2375
Female,0,No,17,Yes,Yes,DSL,Month-to-month,20,No,340
Male,0,No,32,Yes,Yes,Fiber optic,Month-to-month,70,No,2240
Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,20,No,1360
Female,0,Yes,70,Yes,Yes,Fiber optic,Month-to-month,20,No,1400
Male,0,Yes,54,Yes,No,Fiber optic,One year,105,No,5670
Female,0,No,15,Yes,Yes,Fiber optic,Two year,19,Yes,285
Male,0,Yes,71,Yes,Yes,Fiber optic,One year,67,No,4757
Male,0,No,70,Yes,No,DSL,Two year,20,No,1400
Female,1,No,53,Yes,Yes,Fiber optic,Two year,96,No,5088
Female,0,No,2,Yes,No,DSL,Two year,80,No,160
Female,1,No,59,Yes,No,DSL,Two year,79,No,4661
Female,0,No,22,Yes,No,Fiber optic,Month-to-month,84,No,1848
Female,0,Yes,22,Yes,Yes,Fiber optic,One year,76,No,1672
Female,0,No,57,No,Yes,Fiber optic,Month-to-month,50,No,2850
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,71,Yes,71
Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,102,Yes,1020
Female,1,No,55,Yes,No,DSL,One year,52,No,2860
Female,0,Yes,43,Yes,No,Fiber optic,One year,24,No,1032
Female,1,No,18,No,No,DSL,Two year,48,Yes,864
Female,0,Yes,2,Yes,Yes,Fiber optic,Two year,81,No,162
Female,0,Yes,52,Yes,Yes,DSL,Month-to-month,25,No,1300
Male,0,No,60,Yes,No,DSL,Month-to-month,61,No,3660
Female,0,No,59,Yes,Yes,Fiber optic,Month-to-month,83,No,4897
Female,0,No,69,Yes,No,DSL,Month-to-month,104,No,7176
Male,0,No,14,Yes,No,Fiber optic,One year,101,Yes,1414
Female,0,Yes,43,No,No,Fiber optic,Month-to-month,60,No,2580
Female,0,Yes,12,Yes,Yes,Fiber optic,One year,19,No,228
Female,0,Yes,8,Yes,Yes,Fiber optic,One year,20,No,160
Female,0,Yes,3,Yes,No,DSL,Month-to-month,69,No,207
Male,0,Yes,58,Yes,Yes,Fiber optic,Two year,105,No,6090
Female,0,Yes,13,Yes,Yes,Fiber optic,Two year,63,No,819
Male,0,No,23,Yes,No,DSL,Two year,20,No,460
Female,0,No,17,Yes,Yes,DSL,Two year,79,No,1343
Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,109,No,5668
Male,0,No,32,Yes,Yes,DSL,One year,79,Yes,2528
Female,0,No,36,No,No,DSL,Month-to-month,35,No,1260
Male,1,No,67,Yes,No,DSL,One year,25,No,1675
Male,1,Yes,29,Yes,No,Fiber optic,Month-to-month,104,No,3016
Female,0,No,65,Yes,No,DSL,Month-to-month,111,No,7215
Male,1,No,41,Yes,Yes,Fiber optic,One year,84,Yes,3444
Male,0,Yes,60,Yes,Yes,DSL,Month-to-month,66,No,3960
Female,0,No,53,Yes,No,DSL,Month-to-month,20,No,1060
Female,0,No,68,Yes,Yes,Fiber optic,Two year,25,No,1700
Male,1,No,2,Yes,No,DSL,Month-to-month,75,Yes,150
Male,0,Yes,61,No,No,DSL,Two year,34,No,2074
Male,0,Yes,41,Yes,No,Fiber optic,One year,20,No,820
Male,1,No,69,Yes,Yes,DSL,Two year,74,No,5106
Male,1,Yes,35,Yes,Yes,Fiber optic,Month-to-month,76,No,2660
Male,0,No,7,Yes,No,DSL,One year,51,Yes,357
Female,1,No,50,Yes,No,DSL,Two year,25,No,1250
Male,0,Yes,36,Yes,Yes,DSL,Two year,64,No,2304
Female,0,No,48,Yes,No,DSL,One year,100,No,4800
Female,0,No,71,Yes,Yes,Fiber optic,One year,82,No,5822
Male,1,No,65,Yes,Yes,Fiber optic,Month-to-month,109,No,7085
Female,0,No,23,Yes,No,DSL,Two year,94,No,2162
Female,1,No,66,Yes,Yes,Fiber optic,One year,64,No,4224
Female,0,Yes,5,No,No,Fiber optic,Month-to-month,25,No,125
Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,113,No,8136
Female,0,No,2,Yes,No,DSL,Month-to-month,20,No,40
Female,0,No,12,Yes,No,DSL,Month-to-month,19,No,228
Male,0,Yes,3,Yes,No,Fiber optic,Month-to-month,92,Yes,276
Male,0,No,72,Yes,Yes,Fiber optic,Month-to-month,89,No,6408
Male,1,No,18,Yes,No,DSL,Month-to-month,59,No,1062
Male,0,No,39,Yes,No,DSL,Month-to-month,54,No,2106
Female,1,No,26,Yes,Yes,Fiber optic,Month-to-month,86,No,2236
Female,0,No,72,Yes,No,DSL,Two year,65,No,4680
Male,0,No,3,Yes,No,DSL,One year,24,No,72
Male,0,No,1,Yes,Yes,Fiber optic,Two year,60,Yes,60
Female,0,Yes,34,Yes,Yes,DSL,Two year,87,Yes,2958
Female,0,No,11,Yes,Yes,Fiber optic,Two year,76,No,836
Male,0,No,66,Yes,Yes,DSL,One year,20,No,1320
Female,0,No,2,Yes,Yes,DSL,Two year,81,Yes,162
Female,0,No,8,Yes,No,Fiber optic,Month-to-month,66,No,528
Female,0,No,33,Yes,No,DSL,Month-to-month,70,No,2310
Female,0,No,72,Yes,Yes,DSL,Month-to-month,26,No,1872
Female,0,No,58,Yes,No,DSL,Two year,60,No,3480
Male,0,Yes,30,Yes,Yes,DSL,Month-to-month,84,No,2520
Male,0,No,5,No,Yes,Fiber optic,One year,25,Yes,125
Female,1,Yes,46,Yes,No,DSL,Two year,110,No,5060
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,70,No,280
Female,0,No,40,Yes,No,DSL,One year,65,No,2600
Male,0,No,72,Yes,Yes,Fiber optic,One year,84,No,6048
Male,0,Yes,49,Yes,Yes,Fiber optic,Two year,100,Yes,4900
Female,0,No,1,Yes,Yes,Fiber optic,One year,55,Yes,55
Male,0,No,52,Yes,Yes,DSL,Two year,85,Yes,4420
Female,0,Yes,72,Yes,No,DSL,Two year,20,No,1440
Female,1,Yes,28,No,No,DSL,One year,39,No,1092
Male,0,No,33,Yes,Yes,Fiber optic,Two year,91,No,3003
Female,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,74,No,740
Female,0,No,16,Yes,No,DSL,Month-to-month,93,Yes,1488
Female,0,Yes,22,Yes,No,DSL,Month-to-month,70,Yes,1540
Female,0,No,58,Yes,No,DSL,Two year,25,No,1450
Male,0,No,72,Yes,Yes,Fiber optic,One year,110,No,7920
Male,0,No,10,Yes,Yes,DSL,Two year,54,No,540
Female,0,No,5,Yes,Yes,DSL,Month-to-month,20,No,100
Female,0,No,2,Yes,No,DSL,Month-to-month,71,Yes,142
Female,0,No,2,Yes,Yes,Fiber optic,One year,71,Yes,142
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,54,No,108
Female,0,Yes,53,Yes,Yes,Fiber optic,Month-to-month,104,No,5512
Male,1,No,25,Yes,No,DSL,Month-to-month,89,Yes,2225
Female,0,Yes,64,Yes,Yes,Fiber optic,One year,113,No,7232
Female,0,No,2,Yes,No,Fiber optic,One year,46,No,92
Male,0,Yes,16,Yes,No,DSL,Two year,69,No,1104
Female,0,No,39,Yes,No,DSL,Month-to-month,48,No,1872
Male,0,No,35,Yes,No,Fiber optic,Month-to-month,26,No,910
Female,0,No,31,Yes,Yes,Fiber optic,Month-to-month,76,No,2356
Female,0,No,5,Yes,Yes,Fiber optic,One year,54,Yes,270
Male,1,No,72,Yes,Yes,Fiber optic,Two year,112,No,8064
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,91,No,182
Female,0,No,61,Yes,Yes,Fiber optic,Month-to-month,90,No,5490
Female,0,No,31,Yes,Yes,DSL,Month-to-month,65,Yes,2015
Male,0,No,2,No,Yes,DSL,Two year,40,Yes,80
Male,0,Yes,1,Yes,No,DSL,One year,21,No,21
Female,0,Yes,1,Yes,No,DSL,One year,20,No,20
Male,0,No,59,Yes,Yes,Fiber optic,Month-to-month,20,No,1180
Female,0,No,1,Yes,No,Fiber optic,Two year,96,Yes,96
Female,0,No,9,Yes,Yes,DSL,Two year,45,Yes,405
Female,0,Yes,14,Yes,Yes,Fiber optic,One year,92,Yes,1288
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,87,No,1044
Female,0,No,47,Yes,Yes,DSL,Two year,74,No,3478
Female,0,Yes,7,Yes,No,DSL,Month-to-month,49,No,343
Female,0,Yes,28,Yes,No,Fiber optic,Month-to-month,90,No,2520
Female,0,Yes,70,Yes,No,Fiber optic,One year,20,No,1400
Female,0,Yes,26,Yes,Yes,DSL,Month-to-month,20,No,520
Female,0,Yes,61,Yes,Yes,Fiber optic,Month-to-month,99,Yes,6039
Female,0,No,70,Yes,No,DSL,Month-to-month,102,No,7140
Female,0,No,1,Yes,Yes,DSL,One year,20,No,20
Female,1,No,37,Yes,Yes,Fiber optic,Month-to-month,97,Yes,3589
Male,0,Yes,60,Yes,No,Fiber optic,Month-to-month,91,Yes,5460
Male,1,Yes,71,Yes,No,Fiber optic,Month-to-month,105,Yes,7455
Male,0,No,31,Yes,No,Fiber optic,Month-to-month,101,No,3131
Male,0,Yes,14,Yes,No,DSL,Two year,20,No,280
Male,0,Yes,50,Yes,Yes,DSL,Month-to-month,103,No,5150
Male,0,Yes,1,Yes,No,DSL,Month-to-month,20,No,20
Male,1,No,41,Yes,No,Fiber optic,Month-to-month,100,Yes,4100
Male,1,No,30,Yes,Yes,DSL,Two year,50,Yes,1500
Male,1,Yes,64,Yes,No,DSL,One year,24,No,1536
Male,1,No,7,Yes,No,DSL,One year,64,No,448
Male,0,Yes,1,Yes,No,DSL,Month-to-month,75,No,75
Male,0,No,51,Yes,No,DSL,Month-to-month,84,No,4284
Female,0,Yes,50,Yes,No,DSL,Month-to-month,80,No,4000
Male,0,Yes,44,Yes,No,DSL,Month-to-month,20,No,880
Female,0,No,65,Yes,Yes,DSL,Two year,105,No,6825
Female,1,No,1,No,No,DSL,Two year,26,Yes,26
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,45,Yes,90
Female,0,No,48,Yes,No,Fiber optic,Month-to-month,102,No,4896
Female,0,No,6,Yes,No,DSL,Month-to-month,110,Yes,660
Female,0,No,35,Yes,No,DSL,Month-to-month,62,No,2170
Female,0,No,22,No,No,DSL,Two year,50,No,1100
Male,0,Yes,72,No,No,DSL,One year,61,No,4392
Female,1,Yes,55,Yes,Yes,DSL,Two year,76,No,4180
Male,0,Yes,69,Yes,Yes,Fiber optic,Month-to-month,106,No,7314
Male,1,No,72,Yes,Yes,DSL,Month-to-month,73,No,5256
Female,1,No,1,Yes,No,DSL,Month-to-month,91,Yes,91
Female,0,Yes,26,Yes,Yes,Fiber optic,Two year,105,No,2730
Male,0,Yes,23,Yes,Yes,DSL,One year,21,No,483
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,76,Yes,152
Female,1,No,40,Yes,Yes,Fiber optic,Month-to-month,104,No,4160
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,95,Yes,95
Female,1,No,27,Yes,No,DSL,Two year,75,Yes,2025
Female,0,Yes,9,Yes,No,DSL,Month-to-month,65,Yes,585
Female,1,No,50,Yes,Yes,Fiber optic,One year,88,Yes,4400
Male,0,Yes,46,Yes,No,Fiber optic,Month-to-month,20,No,920
Female,0,No,15,Yes,No,DSL,Month-to-month,25,No,375
Female,0,No,23,Yes,Yes,DSL,One year,79,No,1817
Female,0,No,2,Yes,No,DSL,Month-to-month,59,No,118
Male,0,No,18,Yes,No,DSL,One year,91,Yes,1638
Female,1,No,70,Yes,Yes,Fiber optic,Month-to-month,76,No,5320
Female,0,Yes,9,Yes,No,DSL,Month-to-month,49,No,441
Male,0,Yes,30,Yes,Yes,DSL,One year,68,No,2040
Male,0,Yes,15,Yes,No,DSL,One year,75,No,1125
Male,1,No,39,Yes,Yes,Fiber optic,Month-to-month,91,No,3549
Female,0,No,12,Yes,No,DSL,One year,49,No,588
Male,0,No,19,Yes,No,DSL,Month-to-month,90,No,1710
Male,1,No,24,Yes,Yes,DSL,Two year,55,No,1320
Female,0,No,67,Yes,No,DSL,Month-to-month,103,Yes,6901
Male,0,No,69,No,No,Fiber optic,One year,60,No,4140
Female,0,Yes,55,Yes,Yes,DSL,Two year,85,No,4675
Male,0,No,52,Yes,Yes,DSL,Two year,63,No,3276
Female,0,No,17,Yes,Yes,Fiber optic,Month-to-month,94,Yes,1598
Female,0,Yes,19,Yes,Yes,Fiber optic,Month-to-month,49,No,931
Male,0,No,39,Yes,No,DSL,Month-to-month,75,Yes,2925
Male,0,No,40,Yes,No,DSL,Month-to-month,62,No,2480
Male,0,No,26,Yes,No,Fiber optic,Month-to-month,21,No,546
Female,0,No,1,Yes,No,DSL,Two year,20,No,20
Male,1,No,18,Yes,Yes,Fiber optic,One year,79,Yes,1422
Female,1,No,15,Yes,No,Fiber optic,Month-to-month,75,Yes,1125
Female,0,No,2,Yes,Yes,DSL,Month-to-month,20,No,40
Female,0,No,1,Yes,No,DSL,Month-to-month,79,Yes,79
Male,0,No,23,Yes,No,Fiber optic,Month-to-month,95,No,2185
Female,0,Yes,72,Yes,Yes,DSL,Two year,67,No,4824
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,20,No,40
Male,1,No,70,Yes,Yes,DSL,Two year,89,No,6230
Female,0,Yes,46,Yes,Yes,Fiber optic,Month-to-month,20,No,920
Female,0,No,36,Yes,No,DSL,Two year,20,No,720
Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,110,No,7920
Female,0,Yes,6,Yes,No,DSL,Month-to-month,49,No,294
Female,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,20,No,80
Female,0,No,1,Yes,No,DSL,One year,85,Yes,85
Female,0,No,1,Yes,No,DSL,Two year,83,No,83
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,100,Yes,1300
Female,0,No,64,No,No,DSL,Month-to-month,48,Yes,3072
Male,0,Yes,8,No,Yes,Fiber optic,Month-to-month,45,No,360
Male,0,No,1,Yes,Yes,DSL,Two year,75,Yes,75
Female,0,No,4,Yes,No,Fiber optic,Month-to-month,101,No,404
Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,50,No,50
Male,0,Yes,62,Yes,Yes,DSL,Two year,24,No,1488
Female,1,No,34,Yes,Yes,Fiber optic,Month-to-month,96,No,3264
Male,0,Yes,1,Yes,No,DSL,Month-to-month,44,Yes,44
Male,0,No,24,Yes,No,Fiber optic,Month-to-month,101,Yes,2424
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,105,No,7560
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,20,No,20
Female,1,No,63,Yes,No,DSL,Month-to-month,104,No,6552
Female,0,Yes,66,Yes,Yes,Fiber optic,One year,109,No,7194
Male,0,No,61,Yes,No,Fiber optic,Two year,80,No,4880
Male,0,No,67,Yes,Yes,Fiber optic,Month-to-month,20,No,1340
Female,0,No,12,Yes,Yes,DSL,Two year,96,Yes,1152
Male,0,Yes,19,No,Yes,DSL,Two year,35,No,665
Male,0,No,67,Yes,No,Fiber optic,Month-to-month,20,No,1340
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,80,No,1040
Female,0,No,1,Yes,Yes,DSL,Two year,45,No,45
Female,0,Yes,3,Yes,No,DSL,Month-to-month,85,Yes,255
Male,0,Yes,3,Yes,Yes,Fiber optic,Two year,20,No,60
Female,0,Yes,17,Yes,Yes,Fiber optic,Two year,104,Yes,1768
Male,0,No,52,Yes,No,Fiber optic,Month-to-month,54,No,2808
Male,0,Yes,51,Yes,No,DSL,Two year,19,No,969
Female,1,No,5,Yes,No,Fiber optic,One year,85,Yes,425
Female,1,Yes,29,No,No,DSL,Month-to-month,36,No,1044
Female,0,Yes,1,Yes,No,DSL,Two year,20,Yes,20
Female,0,No,1,Yes,No,DSL,Month-to-month,20,Yes,20
Female,0,Yes,42,Yes,No,DSL,Two year,94,No,3948
Female,0,No,16,Yes,Yes,Fiber optic,Month-to-month,88,Yes,1408
Male,0,No,11,Yes,No,DSL,Two year,45,No,495
Female,1,No,26,Yes,No,DSL,Month-to-month,94,Yes,2444
Male,0,Yes,54,Yes,No,Fiber optic,Month-to-month,61,No,3294
Male,0,No,30,Yes,Yes,Fiber optic,Two year,94,Yes,2820
Male,1,Yes,66,Yes,No,DSL,Month-to-month,79,Yes,5214
Female,0,Yes,72,Yes,No,Fiber optic,Month-to-month,109,No,7848
Male,0,Yes,12,Yes,No,Fiber optic,Month-to-month,24,No,288
Female,0,No,19,Yes,Yes,DSL,Two year,107,Yes,2033
Male,0,No,9,Yes,No,DSL,Two year,69,No,621
Female,0,Yes,0,Yes,No,DSL,Month-to-month,73,No,0
Male,0,No,66,Yes,Yes,Fiber optic,Month-to-month,25,No,1650
Male,1,Yes,10,No,No,DSL,One year,35,No,350
Female,0,Yes,56,Yes,No,Fiber optic,Month-to-month,24,No,1344
Female,0,Yes,67,Yes,No,DSL,One year,19,No,1273
Male,0,Yes,64,No,No,DSL,Month-to-month,60,No,3840
Female,0,No,64,Yes,Yes,Fiber optic,Month-to-month,81,No,5184
Male,1,No,13,Yes,No,DSL,Month-to-month,70,No,910
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,96,Yes,480
Female,0,No,4,No,No,Fiber optic,One year,35,No,140
Female,0,Yes,45,Yes,Yes,Fiber optic,Two year,20,No,900
Male,0,No,18,Yes,No,DSL,Month-to-month,95,No,1710
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,58,No,174
Male,0,No,1,Yes,Yes,Fiber optic,One year,21,Yes,21
Male,0,No,29,No,No,DSL,Month-to-month,46,No,1334
Female,0,No,69,Yes,No,DSL,Two year,25,No,1725
Female,0,No,21,Yes,No,DSL,Month-to-month,100,No,2100
Female,0,No,20,Yes,No,DSL,Month-to-month,44,No,880
Male,0,Yes,72,Yes,No,DSL,Month-to-month,110,No,7920
Male,0,No,7,No,No,DSL,One year,24,No,168
Male,0,No,5,Yes,Yes,Fiber optic,One year,20,No,100
Female,0,No,6,Yes,Yes,DSL,Two year,50,No,300
Male,0,Yes,13,Yes,Yes,DSL,Month-to-month,66,No,858
Female,0,Yes,1,Yes,Yes,DSL,One year,20,No,20
Female,0,No,3,Yes,Yes,DSL,Two year,79,Yes,237
Male,0,No,7,Yes,No,DSL,Two year,96,No,672
Male,0,No,6,Yes,Yes,DSL,One year,85,Yes,510
Male,0,No,1,Yes,No,DSL,Two year,20,Yes,20
Female,0,No,11,Yes,No,DSL,Two year,20,No,220
Female,0,No,63,Yes,No,DSL,Month-to-month,100,Yes,6300
Female,1,No,3,Yes,No,DSL,Month-to-month,75,No,225
Male,0,No,6,Yes,Yes,Fiber optic,One year,19,No,114
Female,0,Yes,70,Yes,Yes,DSL,Month-to-month,69,No,4830
Male,0,No,37,Yes,No,DSL,Month-to-month,90,No,3330
Female,1,No,38,Yes,Yes,Fiber optic,One year,20,No,760
Female,1,No,29,Yes,Yes,Fiber optic,Two year,59,No,1711
Male,0,No,9,Yes,Yes,Fiber optic,Month-to-month,20,No,180
Male,1,No,23,Yes,Yes,DSL,Two year,21,No,483
Female,1,No,20,Yes,No,DSL,Two year,91,Yes,1820
Female,0,Yes,70,Yes,No,Fiber optic,Month-to-month,24,No,1680
Male,0,No,70,Yes,Yes,DSL,Two year,101,No,7070
Female,1,No,5,Yes,No,DSL,Month-to-month,85,No,425
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,81,No,5832
Female,0,Yes,72,No,Yes,Fiber optic,Month-to-month,56,No,4032
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,95,No,380
Female,0,No,7,Yes,Yes,Fiber optic,One year,20,Yes,140
Female,0,Yes,23,Yes,Yes,Fiber optic,Two year,82,No,1886
Female,0,No,11,Yes,Yes,DSL,Two year,65,No,715
Male,0,Yes,23,Yes,No,DSL,One year,20,No,460
Female,0,No,12,Yes,No,DSL,Month-to-month,54,No,648
Male,0,Yes,49,Yes,Yes,Fiber optic,Month-to-month,94,No,4606
Male,0,No,14,Yes,No,Fiber optic,Month-to-month,85,Yes,1190
Male,0,Yes,56,No,No,Fiber optic,One year,36,No,2016
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,20,No,60
